price,room_type,accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,amenities,has_reviews,amenities_count,log_price
184.0,Entire home/apt,4,1.0,1.0,1.0,35.59383,-82.537659,28805,5.0,4.97,4.94,4.87,1,1,"[""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Noise decibel monitors on property"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Clamp on table seat high chair - always at the listing"", ""Hot water"", ""Carbon monoxide alarm"", ""HDTV with Roku, standard cable"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Window AC unit"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Free street parking"", ""Essentials"", ""Iron"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Stove"", ""Hot water kettle"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Room-darkening shades""]",1,66,5.220355825078325
225.0,Entire home/apt,8,3.0,6.0,2.0,35.62008,-82.47647,28805,5.0,4.97,4.84,4.95,0,0,"[""Dove Body Wash body soap"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Dove shampoo"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""EV charger - level 2"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Baby safety gates"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Children\u2019s dinnerware"", ""Indoor fireplace: gas"", ""Free street parking"", ""Window guards"", ""Books and reading material"", ""Cooking basics"", ""Private patio or balcony"", ""Essentials"", ""TV"", ""Refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Oven"", ""Dove conditioner"", ""Bed linens"", ""Freezer"", ""Stove"", ""Hot water kettle"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Fire pit"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Central heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Room-darkening shades""]",1,62,5.420534999272286
114.0,Entire home/apt,6,2.0,4.0,2.0,35.44757,-82.50226,28704,4.94,4.89,4.76,4.85,1,0,"[""Heating - split type ductless system"", ""Stainless steel oven"", ""Garden view"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Clothing storage: dresser"", ""Hammock"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Stainless steel gas stove"", ""Self check-in"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Radiant heating"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable heater"", ""Private patio or balcony"", ""Books and reading material"", ""Sound system"", ""Fireplace guards"", ""Essentials"", ""Exercise equipment"", ""Iron"", ""Cooking basics"", ""Refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Game console"", ""Private hot tub"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Board games"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Barbecue utensils"", ""Laundromat nearby"", ""High chair"", ""Private backyard \u2013 Not fully fenced"", ""HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, Roku"", ""Portable fans"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Indoor fireplace"", ""Cleaning available during stay""]",1,71,4.74493212836325
191.0,Entire home/apt,8,2.0,2.0,2.0,35.59685,-82.58261,28806,5.0,5.0,4.8,4.9,0,0,"[""Outdoor dining area"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Golf course view"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Fast wifi \u2013 120 Mbps"", ""Dining table"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Hot water kettle"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Exterior security cameras on property"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Microwave"", ""Bathtub"", ""Coffee maker: drip coffee maker"", ""Room-darkening shades""]",1,47,5.2574953720277815
190.0,Entire home/apt,6,3.0,3.0,2.0,35.4841206,-82.473334,28732,4.94,4.72,4.78,4.83,1,1,"[""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Pack \u2019n play/Travel crib"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smart lock"", ""Backyard"", ""Fireplace guards"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""First aid kit"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Indoor fireplace""]",1,41,5.25227342804663
90.0,Entire home/apt,2,1.0,1.0,1.0,35.56734,-82.53114,28803,5.0,5.0,4.83,5.0,0,0,"[""Heating - split type ductless system"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""60 inch HDTV with Roku"", ""Hammock"", ""Garnier Whole Blends Honey Treasures conditioner"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Induction countertop cooktop with frying pan and pots stove"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Galanz microwave/convection oven/air fryer/toaster oven"", ""Essentials"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Single level home"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Mountain view"", ""BBQ grill"", ""Clothing storage: wardrobe and dresser"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Ethernet connection"", ""Blender"", ""Hisense 5.3 Cubic feet with freezer (on pedestal) refrigerator"", ""Private entrance"", ""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Fire pit"", ""Outdoor kitchen"", ""Fast wifi \u2013 241 Mbps"", ""Indoor fireplace: electric"", ""Garnier Whole Blends Honey Treasures  shampoo"", ""Portable fans"", ""Hair dryer"", ""Bathtub"", ""Microwave""]",1,58,4.51085950651685
71.0,Private room,2,1.0,1.0,1.0,35.57686,-82.62371,28806,4.91,4.91,4.83,4.91,1,0,"[""Mini fridge"", ""Clothing storage: walk-in closet"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Lockbox"", ""Self check-in"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Record player"", ""Books and reading material"", ""Single level home"", ""Essentials"", ""TV"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Exterior security cameras on property"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Conditioner""]",1,31,4.276666119016055
117.0,Entire home/apt,6,2.0,2.0,1.5,35.49568,-82.5029,28803,4.97,4.99,4.95,4.94,1,0,"[""Electric stove"", ""Outdoor dining area"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""EV charger - level 2"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""HDTV with Netflix"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dining table"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Smart lock"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Board games"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Private backyard \u2013 Not fully fenced"", ""Indoor fireplace: electric"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Cleaning available during stay"", ""Conditioner"", ""Room-darkening shades""]",1,65,4.770684624465665
134.0,Entire home/apt,4,0.0,2.0,1.0,35.58726,-82.57456,28806,4.64,4.72,4.56,4.44,1,0,"[""Coffee maker"", ""Toaster"", ""Wifi"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Dryer"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Window guards"", ""Cooking basics"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Oven"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Washer"", ""Private entrance"", ""Exterior security cameras on property"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub""]",1,32,4.90527477843843
68.0,Entire home/apt,3,1.0,2.0,1.0,35.56126,-82.51681,28803,4.95,4.99,4.84,4.87,1,0,"[""Heating - split type ductless system"", ""Mini fridge"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""Keypad"", ""Kitchenette"", ""Private patio or balcony"", ""Books and reading material"", ""Single level home"", ""Essentials"", ""Refrigerator"", ""Hot water kettle"", ""Bed linens"", ""Mountain view"", ""Fast wifi \u2013 91 Mbps"", ""Hangers"", ""Extra pillows and blankets"", ""43 inch HDTV with Netflix, Roku, Hulu, Amazon Prime Video, Disney+"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Private backyard \u2013 Not fully fenced"", ""Portable fans"", ""Microwave"", ""Hair dryer"", ""Cleaning available during stay"", ""Free driveway parking on premises \u2013 3 spaces"", ""Room-darkening shades""]",1,45,4.23410650459726
187.0,Entire home/apt,4,2.0,3.0,1.5,35.59116,-82.53508,28805,5.0,5.0,4.88,4.88,0,0,"[""First aid kit"", ""Exterior security cameras on property"", ""Air conditioning"", ""Iron"", ""TV"", ""Free parking on premises"", ""Self check-in"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hair dryer"", ""Backyard"", ""Keypad"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Patio or balcony"", ""Washer""]",1,18,5.236441962829949
52.0,Private room,1,1.0,1.0,1.0,35.47477,-82.51538,28704,4.75,4.63,4.88,4.75,0,0,"[""Clothing storage: closet"", ""Ceiling fan"", ""Cleaning products"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Air conditioning"", ""Pool table"", ""Hot water"", ""Backyard"", ""Record player"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Bluetooth sound system"", ""Refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Bed linens"", ""BBQ grill"", ""Kitchen"", ""Indoor fireplace: wood-burning"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Board games"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Hair dryer"", ""Bathtub"", ""Room-darkening shades""]",1,37,3.970291913552122
305.0,Entire home/apt,6,3.0,3.0,3.5,35.58739,-82.55331,28801,4.97,4.98,4.91,4.84,1,0,"[""Elevator"", ""Clothing storage: closet"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Keypad"", ""Private patio or balcony"", ""Cooking basics"", ""TV with standard cable"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Ethernet connection"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave""]",1,43,5.723585101952381
141.0,Entire home/apt,4,2.0,2.0,2.0,35.54881,-82.49165,28803,4.77,4.87,4.72,4.69,0,0,"[""50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Hulu, Netflix, Roku"", ""Outdoor dining area"", ""Coffee maker"", ""Coffee"", ""Cleaning products"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Shower gel"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Central air conditioning"", ""Backyard"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Board games"", ""First aid kit"", ""Barbecue utensils"", ""Indoor fireplace: electric"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Conditioner""]",1,48,4.955827057601261
93.0,Entire home/apt,2,1.0,1.0,1.0,35.59179,-82.6274,28806,4.96,4.94,4.9,4.86,0,0,"[""Shared sauna"", ""Mini fridge"", ""Electric stove"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hammock"", ""Self check-in"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Portable heater"", ""Window AC unit"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Shampoo"", ""Pets allowed"", ""Bed linens"", ""Mountain view"", ""50 inch HDTV with Roku"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Shared backyard \u2013 Fully fenced"", ""Room-darkening shades""]",1,47,4.543294782270004
109.0,Entire home/apt,8,4.0,5.0,2.0,35.47590637207031,-82.50494384765625,28704,4.82,4.82,4.92,4.66,0,1,"[""Electric stove"", ""Outdoor dining area"", ""Coffee maker"", ""Wifi"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Central air conditioning"", ""Smart lock"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Oven"", ""Bed linens"", ""BBQ grill"", ""Kitchen"", ""Indoor fireplace: wood-burning"", ""Hangers"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Crib""]",1,36,4.700480365792417
107.0,Entire home/apt,3,1.0,2.0,1.0,35.57539,-82.53505,28803,4.99,4.99,4.98,4.99,0,0,"[""Heating - split type ductless system"", ""Fast wifi \u2013 92 Mbps"", ""Exercise equipment: yoga mat"", ""Electric stove"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Public Goods conditioner"", ""Baking sheet"", ""EV charger - level 2"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""Dining table"", ""Luggage dropoff allowed"", ""Smart lock"", ""Radiant heating"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Oven"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Laundromat nearby"", ""Body soap"", ""Hair dryer"", ""Public Goods shampoo"", ""Microwave"", ""HDTV with Roku"", ""Room-darkening shades""]",1,55,4.68213122712422
152.0,Entire home/apt,4,2.0,3.0,1.0,35.55403,-82.51381,28803,4.98,4.98,4.85,4.88,1,0,"[""Stainless steel oven"", ""Fast wifi \u2013 357 Mbps"", ""Outdoor dining area"", ""Stainless steel electric stove"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Central air conditioning"", ""Smart lock"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Free driveway parking on premises"", ""Essentials"", ""Single level home"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""BBQ grill"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Blender"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Fire pit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""48 inch HDTV with Netflix"", ""Laundromat nearby"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Coffee maker: french press, Keurig coffee machine"", ""Conditioner"", ""Room-darkening shades""]",1,63,5.030437921392435
